Date,Year,Month,Day,HIGH_x_log,LOW_x_log,OPEN_x_log,VOLUME_x_log,HIGH_y_log,LOW_y_log,OPEN_y_log,CLOSE_x_log,VOLUME_y_log,flows_daily_total_log,china_daily_import_log,row_daily_import_log,aus_daily_export_log,brazil_daily_export_log,row_daily_export_log,polarity_avg_daily_log,article_count_daily_log,stocks_daily_log,Sentiment__Non-neutral,flows_daily_total_log_cluster_high_activity,china_daily_import_log_cluster_high_activity,brazil_daily_export_log_cluster_active,row_daily_export_log_cluster_active
2015-05-26,2015,5,26,4.1195338897309055,4.110053855927281,4.119488744023126,2.203378442910598,4.095344062555184,4.075841090657541,4.0930103392089645,4.109561528026961,3.4339872044851463,14.47589700001161,14.070483282179898,13.377183472980079,14.093649108534896,13.329169395045284,0.0,0.0,0.0,0.12870853130295676,0,0,0,1,0
2015-05-27,2015,5,27,4.123004002949656,4.112839144858265,4.122968011659545,2.1335087629501115,4.093177214470094,4.08260930600368,4.0920085024245525,4.113656873254474,3.044522437723423,14.184590130482254,14.112852783775766,11.514202069763467,14.112852783775766,0.0,11.514202069763467,-0.6109090823229733,0.6931471805599453,0.12870853130295676,1,0,0,0,1
2015-05-28,2015,5,28,4.12646211611221,4.11561669749764,4.126435215952152,2.0583881324820035,4.091005660956586,4.089332020398556,4.091005660956586,4.117735515012677,2.3978952727983707,14.742064659214678,14.496496124480494,13.217614404550078,14.331828508054816,13.313034332427224,12.40867141878244,-0.5187937934151676,0.6931471805599453,0.12870853130295676,1,0,0,1,1
2015-05-29,2015,5,29,4.129908311927817,4.1183865567023386,4.129890440264233,1.9771626925594177,4.07753744390572,4.074141854904581,4.074141854904581,4.117735515012677,4.330733340286331,14.170023237793961,13.641504566423036,13.279700325397835,13.500781449942274,13.179204852135495,12.02129139817609,0.0,0.6931471805599453,0.12870853130295676,0,0,0,1,1
2015-05-30,2015,5,30,4.129908311927817,4.1183865567023386,4.129890440264233,1.9771626925594177,4.07753744390572,4.074141854904581,4.074141854904581,4.117735515012677,4.330733340286331,14.456683816246258,14.020246207476362,13.41728066643699,14.014494361150623,13.170217865870509,11.944954889847706,0.0,0.0,0.12870853130295676,0,0,0,1,1
2015-05-31,2015,5,31,4.129908311927817,4.1183865567023386,4.129890440264233,1.9771626925594177,4.07753744390572,4.074141854904581,4.074141854904581,4.117735515012677,4.330733340286331,14.960858790589443,14.693592636731566,13.51069131409051,14.635874585301783,13.13054855326786,12.81611522497651,0.0,0.0,0.12870853130295676,0,0,0,1,1
2015-06-01,2015,6,1,4.133342672253567,4.121148764974151,4.133333767097927,1.8887517352153647,4.0715875750994845,4.070734696582967,4.070734696582967,4.122932019074013,2.3978952727983707,16.637855684793777,16.364988775140688,15.205751791177123,16.504869676287743,14.55458858063047,0.0,0.028170876966696255,1.0986122886681098,0.1886704077395707,1,1,1,1,0
2015-06-02,2015,6,2,4.136765278106052,4.123903364463645,4.136765278106052,1.791759469228055,4.092676505121403,4.088996955895506,4.088996955895506,4.147727338787214,2.3978952727983707,13.600924631752505,13.514172485339955,11.11317691615714,13.600924631752505,0.0,0.0,0.09779626442262249,1.6094379124341003,0.1886704077395707,1,0,0,0,0
2015-06-03,2015,6,3,4.143134726391533,4.143134726391533,4.143134726391533,2.9444389791664403,4.093927808725758,4.0841258620277685,4.084967400409504,4.143134726391533,3.2771447329921766,14.316759381619802,13.878018948843712,13.2815512827962,14.236477302451306,11.754685874167192,0.0,0.0,0.0,0.1886704077395707,0,0,0,1,0
2015-06-04,2015,6,4,4.155753190350744,4.155753190350744,4.155753190350744,0.6931471805599453,4.095177548525992,4.079230924412053,4.0809215418899605,4.150094577326593,3.7376696182833684,14.599102791860842,14.268123499497584,13.332475611120325,14.220770060937152,12.649173878661381,12.842985640313922,0.0,0.0,0.1886704077395707,0,0,0,1,1
2015-06-05,2015,6,5,4.144720769547168,4.144720769547168,4.144720769547168,0.6931471805599453,4.096675177560383,4.085303817569952,4.088829381533991,4.139158578011894,2.833213344056216,14.338879274607768,13.790022416499701,13.477055112082965,14.269748998354183,0.0,11.632759631174935,0.0,0.0,0.1886704077395707,0,0,0,0,1
2015-06-06,2015,6,6,4.144720769547168,4.144720769547168,4.144720769547168,0.6931471805599453,4.096675177560383,4.085303817569952,4.088829381533991,4.139158578011894,2.833213344056216,14.793894662535553,14.55931246617142,13.228947943606528,14.332721692492457,13.79817312956683,0.0,0.0,0.0,0.1886704077395707,0,0,0,1,0
2015-06-07,2015,6,7,4.144720769547168,4.144720769547168,4.144720769547168,0.6931471805599453,4.096675177560383,4.085303817569952,4.088829381533991,4.139158578011894,2.833213344056216,14.556700649283638,14.45477724548581,12.222642985983557,14.437024329420002,0.0,12.374498895651268,0.0,0.0,0.1886704077395707,0,0,0,0,1
2015-06-08,2015,6,8,4.133565275375382,4.133565275375382,4.133565275375382,0.6931471805599453,4.094177881665002,4.0884941485439255,4.090252869318844,4.129872568281246,2.4423470353692043,16.907239774355954,16.87297403820846,13.51654780656525,16.709366626150587,15.189805209688606,0.0,0.0,0.0,0.20554154088359794,0,1,1,1,0
2015-06-09,2015,6,9,4.1588830833596715,4.143134726391533,4.1588830833596715,1.0986122886681098,4.091674333666222,4.091674333666222,4.091674333666222,4.141705133581938,1.791759469228055,14.645428032988647,14.412976051519639,13.07238293873918,14.482509932340548,12.07011079315832,12.044577491795108,0.0,0.0,0.20554154088359794,0,0,0,1,1
2015-06-10,2015,6,10,4.1666652238017265,4.1588830833596715,4.1666652238017265,2.5649493574615367,4.127134385045092,4.100989104940769,4.102643365036796,4.167749906638376,3.784189633918261,14.43468022916755,13.883880739219897,13.575506348764872,14.28251494146573,12.476778045037763,0.0,0.0,1.0986122886681098,0.20554154088359794,0,0,0,1,0
2015-06-11,2015,6,11,4.189654742026425,4.189654742026425,4.189654742026425,1.6094379124341003,4.165889729385197,4.133885736842633,4.133885736842633,4.185098925490565,3.58351893845611,14.459497826856605,14.20175965072582,12.977586362850666,14.37285849283525,11.970495871035128,0.0,0.125163142954006,0.6931471805599453,0.20554154088359794,1,0,0,1,0
2015-06-12,2015,6,12,4.180063437624638,4.179359503214497,4.179655420074223,2.0104486701928845,4.14946386144318,4.131961425793407,4.14946386144318,4.166044876387292,3.7612001156935624,14.476474427069352,14.030717632195893,13.453881150917406,14.396064600396052,0.0,11.915926700235056,0.04879016416943191,1.0986122886681098,0.20554154088359794,1,0,0,0,1
2015-06-13,2015,6,13,4.180063437624638,4.179359503214497,4.179655420074223,2.0104486701928845,4.14946386144318,4.131961425793407,4.14946386144318,4.166044876387292,3.7612001156935624,14.831779977726205,14.459125179447872,13.664130615430167,14.45007393918721,13.683887058439401,0.0,0.0,0.0,0.20554154088359794,0,0,0,1,0
2015-06-14,2015,6,14,4.180063437624638,4.179359503214497,4.179655420074223,2.0104486701928845,4.14946386144318,4.131961425793407,4.14946386144318,4.166044876387292,3.7612001156935624,14.527238732184697,14.325512284420068,12.827230466936284,14.234427651051766,12.056388641902258,12.751302838037546,0.04879016416943201,1.0986122886681098,0.20554154088359794,1,0,0,1,1
2015-06-15,2015,6,15,4.170379248498098,4.168957168931146,4.169555100929044,2.295896104843249,4.126811752359602,4.11414718951828,4.126811752359602,4.151039905898646,4.499809670330265,16.872434486517466,16.572278063502345,15.522656023478294,16.676785231353076,15.144772820795483,0.0,0.0,0.0,0.22934599064313224,0,1,1,1,0
2015-06-16,2015,6,16,4.160600357999166,4.158445487628624,4.159351723530711,2.517696472610991,4.104294893075269,4.096009841541162,4.104294893075269,4.141228148120951,3.044522437723423,14.785506377293538,14.408034023160068,13.628443316199629,14.514938355096026,13.245262192230653,11.001260655853354,0.0,0.0,0.22934599064313224,0,0,0,1,1
2015-06-17,2015,6,17,4.150724895658208,4.147822136000247,4.149043163077699,2.699121570357909,4.069026754237811,4.055257173514054,4.05871738457895,4.128101659020234,4.189654742026425,14.56309763144905,14.341671461743864,12.946762929669289,14.478501582537447,12.051235897078316,0.0,0.0,0.0,0.22934599064313224,0,0,0,1,0
2015-06-18,2015,6,18,4.140750935036256,4.1370847158982595,4.138627228371337,2.852631429913318,4.075841090657541,4.056988775678332,4.056988775678332,4.135166556742356,4.127134385045092,14.432037451224907,14.258271831034431,12.59636791458744,14.210485438868128,12.693648076168483,10.656445141177509,0.0,0.0,0.22934599064313224,0,0,0,1,1
2015-06-19,2015,6,19,4.130676491469491,4.126230751084423,4.128101659020234,2.9856819377004897,4.07753744390572,4.07278038430626,4.07278038430626,4.1370847158982595,3.4965075614664802,14.937619141969321,14.244297684543106,14.244646858979905,14.51699557446141,13.79634608700302,11.205885756598917,0.0,0.0,0.22934599064313224,0,0,0,1,1
2015-06-20,2015,6,20,4.130676491469491,4.126230751084423,4.128101659020234,2.9856819377004897,4.07753744390572,4.07278038430626,4.07278038430626,4.1370847158982595,3.4965075614664802,14.733678737929303,14.37965332536263,13.523497595398727,14.23219114216635,13.378222019975002,12.742557390276547,0.0,0.0,0.22934599064313224,0,0,0,1,1
2015-06-21,2015,6,21,4.130676491469491,4.126230751084423,4.128101659020234,2.9856819377004897,4.07753744390572,4.07278038430626,4.07278038430626,4.1370847158982595,3.4965075614664802,14.487856774225449,14.434003221734491,11.539573666588323,14.342982588693268,12.484408236637469,0.0,0.0,0.0,0.22934599064313224,0,0,0,1,0
2015-06-22,2015,6,22,4.120499519698952,4.115257683802308,4.117464122496016,3.1030907918744903,4.074141854904581,4.066459358732565,4.074141854904581,4.1370847158982595,3.044522437723423,16.88117154583435,16.48529386755801,15.7631042976994,16.783834028208233,14.21768579704964,13.110887974099123,0.0,0.0,0.17996521136275154,0,1,1,1,1
2015-06-23,2015,6,23,4.110217911378391,4.104162871159439,4.106712211030763,3.208151861505225,4.065602093356446,4.063025878964673,4.065602093356446,4.145037676537619,2.3978952727983707,14.770875134130085,14.599486193111781,12.922586933757588,14.4082719102318,13.053444074639703,12.688321069105653,0.0,0.0,0.17996521136275154,0,0,0,1,1
2015-06-24,2015,6,24,4.09982949245267,4.092943581306472,4.095843438345836,3.303216973301952,4.110873864173311,4.091841432003982,4.092342559551428,4.1470951276076295,3.784189633918261,14.35675194114512,14.119379567209625,12.802289969567335,14.250809493274323,12.059394844891946,0.0,0.097580328338864,0.6931471805599453,0.17996521136275154,1,0,0,1,0
2015-06-25,2015,6,25,4.089332020398556,4.081596989399598,4.084855236200985,3.39002408106403,4.098502572370764,4.09016919081162,4.092676505121403,4.1444037620948375,3.2188758248682006,14.815252847850987,14.586594242167987,13.2275777357817,14.407237945786108,13.50931698403454,12.068143057867287,0.0,0.0,0.17996521136275154,0,0,0,1,1
2015-06-26,2015,6,26,4.078723181319144,4.070120173331236,4.073744950751722,3.46989391294839,4.085303817569952,4.08260930600368,4.084630870034462,4.143134726391533,3.258096538021482,14.593555564245444,14.428004768678596,12.71344766781248,14.593555564245444,0.0,0.0,0.0,0.0,0.17996521136275154,0,0,0,0,0
2015-06-27,2015,6,27,4.078723181319144,4.070120173331236,4.073744950751722,3.46989391294839,4.085303817569952,4.08260930600368,4.084630870034462,4.143134726391533,3.258096538021482,14.708011907063167,14.184922691400269,13.809840106298166,14.413342569557448,13.025125340477075,12.03994508333066,0.0,0.0,0.17996521136275154,0,0,0,1,1
2015-06-28,2015,6,28,4.078723181319144,4.070120173331236,4.073744950751722,3.46989391294839,4.085303817569952,4.08260930600368,4.084630870034462,4.143134726391533,3.258096538021482,14.396964673979994,14.084749574004393,13.080854603354991,14.27129536657123,12.019188696836276,10.721516159901222,0.0,0.0,0.17996521136275154,0,0,0,1,1
2015-06-29,2015,6,29,4.068000586882499,4.058510109212885,4.062509838702082,3.543853682063679,4.081934542145419,4.074991833706286,4.081934542145419,4.145829504910609,3.4657359027997265,16.874833692611617,16.63794752732291,15.318552298856305,16.683922144245173,14.83953758110512,13.73182195190643,-0.02218880528914881,1.791759469228055,0.24780605892181404,1,1,1,1,1
2015-06-30,2015,6,30,4.057161771094385,4.046763666592653,4.051147063238777,3.6127180931483722,4.041295341132285,4.021773869387265,4.033355290595671,4.148359150528339,4.276666119016055,14.528986464171096,14.407272212671728,12.362671620122114,14.284977894680875,12.010416578000502,12.533483815107356,0.0,0.6931471805599453,0.24780605892181404,0,0,0,1,1
2015-07-01,2015,7,1,4.046204186894165,4.034877603388553,4.039653689731701,3.6771441978955153,3.9899095440852173,3.9787466374710543,3.9787466374710543,4.023206534388761,5.908082938168931,14.46253442514496,14.11888721285634,13.227488651194957,14.168645459540413,12.986458885491475,10.817059271241995,-0.5978370007556205,1.0986122886681098,0.24780605892181404,1,0,0,1,1
2015-07-02,2015,7,2,4.03512520256213,4.022848560517031,4.0280266811844525,3.7376696182833684,3.9880576917041437,3.977810745966149,3.977810745966149,4.000583182407627,5.863631175598097,13.668242676576495,13.529343452037649,11.625599132228313,13.614303610300164,0.0,10.721516159901222,0.0,0.0,0.24780605892181404,0,0,0,0,1
2015-07-03,2015,7,3,4.007333185232471,3.996364153861897,4.007333185232471,1.3862943611198906,3.962906215742716,3.9435216724875173,3.962525987601253,3.9921272496698075,5.598421958998375,14.731973135872053,14.535370749222896,13.00871225387971,14.595594445267762,11.900586347646403,12.051891687744543,0.0,0.0,0.24780605892181404,0,0,0,1,1
2015-07-04,2015,7,4,4.007333185232471,3.996364153861897,4.007333185232471,1.3862943611198906,3.962906215742716,3.9435216724875173,3.962525987601253,3.9921272496698075,5.598421958998375,14.280406098736602,13.682027070477996,13.482561876923585,14.139946117131192,0.0,12.248170149442355,1.8503717077085938e-17,0.6931471805599453,0.24780605892181404,1,0,0,0,1
2015-07-05,2015,7,5,4.007333185232471,3.996364153861897,4.007333185232471,1.3862943611198906,3.962906215742716,3.9435216724875173,3.962525987601253,3.9921272496698075,5.598421958998375,14.56240915198509,14.28893138318958,13.132251617220977,13.936160317084074,13.741098385700235,10.895401764743992,0.0,0.0,0.24780605892181404,0,0,0,1,1
2015-07-06,2015,7,6,3.9589065913269965,3.9589065913269965,3.9589065913269965,0.6931471805599453,3.9259259105971376,3.880532338336775,3.9259259105971376,3.937690752176724,5.298317366548036,16.92248678192655,16.42764772317427,15.981726662678861,16.69645675353829,14.898180404883922,14.266371975404006,0.0,0.0,0.2273449985751886,0,1,1,1,1
2015-07-07,2015,7,7,3.919991175077323,3.919991175077323,3.919991175077323,0.6931471805599453,3.86702563949741,3.844814255734696,3.8607297110405954,3.907010463604602,5.805134968916488,14.377751373498027,14.134804413170627,12.843826498568381,14.106468489176933,12.031070238293603,12.425218319973702,0.030771658666753687,0.6931471805599453,0.2273449985751886,1,0,0,1,1
2015-07-08,2015,7,8,3.8617817889913995,3.859676525055937,3.859676525055937,1.0986122886681098,3.8022081394209395,3.765840495250065,3.7932394694381792,3.8501476017100584,4.356708826689592,14.682540656195588,14.220322504809054,13.68860051119524,14.365460628134667,13.379586757835186,0.0,0.0,1.0986122886681098,0.2273449985751886,0,0,0,1,0
2015-07-09,2015,7,9,3.901972669574645,3.8969093676180977,3.8969093676180977,2.5649493574615367,3.880532338336775,3.839882327650464,3.840527003723076,3.909620120811836,4.127134385045092,14.520948709623687,14.257728121479685,13.057462902769494,14.312200954663432,12.698282084418747,10.90184869490424,0.0,0.0,0.2273449985751886,0,0,0,1,1
2015-07-10,2015,7,10,3.914021008090819,3.907010463604602,3.914021008090819,3.4339872044851463,3.8897773964808264,3.871201010907891,3.8819760840758493,3.930255773689206,5.087596335232384,14.402152031829823,14.084504462339439,13.100718144432498,14.284225755037642,12.206077645517674,0.0,0.0,0.0,0.2273449985751886,0,0,0,1,0
2015-07-11,2015,7,11,3.914021008090819,3.907010463604602,3.914021008090819,3.4339872044851463,3.8897773964808264,3.871201010907891,3.8819760840758493,3.930255773689206,5.087596335232384,14.664738627441626,14.214086570653196,13.65080174300491,14.387690447127364,12.87876708751739,12.065750372699222,0.10436001532424277,1.791759469228055,0.2273449985751886,1,0,0,1,1
2015-07-12,2015,7,12,3.914021008090819,3.907010463604602,3.914021008090819,3.4339872044851463,3.8897773964808264,3.871201010907891,3.8819760840758493,3.930255773689206,5.087596335232384,14.687926298830167,14.445126930806218,13.153463839221523,14.458745760732114,12.846883793503164,11.612369823632086,0.4700036292457355,1.0986122886681098,0.2273449985751886,1,0,0,1,1
2015-07-13,2015,7,13,3.921313052335239,3.9166788169643403,3.921313052335239,3.1918471524802814,3.893044038830343,3.886705197443856,3.886705197443856,3.9294699190318667,5.10594547390058,16.75513916021826,16.4476991384261,15.42587929684499,16.462572196314913,14.205017678667765,15.01549380758963,0.0,0.0,0.2261174107219567,0,1,1,1,1
2015-07-14,2015,7,14,3.9285523073793565,3.9262545876748702,3.9285523073793565,2.871679624884012,3.905803705614229,3.8918202981106265,3.903990833730882,3.9382753765722116,4.672828834461906,14.961425405182505,14.560187064904028,13.8543065655583,14.656886351621312,13.624062496635045,0.0,-0.037103339147705944,2.995732273553991,0.2261174107219567,1,0,0,1,0
2015-07-15,2015,7,15,3.9357395320454622,3.9357395320454622,3.9357395320454622,2.3978952727983707,3.885679030088544,3.8743211382441345,3.8815637979434374,3.9367156180185177,3.7612001156935624,14.670859265705207,14.193624851391302,13.701967453831198,14.245255003682972,13.374910012428815,12.053399096707553,-0.07556202022242091,2.772588722239781,0.2261174107219567,1,0,0,1,1
2015-07-16,2015,7,16,3.941507122281852,3.94128303264506,3.94128303264506,2.3403254209768924,3.888754378488792,3.8703673301593136,3.8743211382441345,3.9333930311643384,4.927253685157205,14.44787643871568,14.19280122247081,12.956853884154528,14.293897837251523,11.509666721027147,12.037151850100631,0.03278982282299084,2.772588722239781,0.2261174107219567,1,0,0,1,1
2015-07-17,2015,7,17,3.9472416380896984,3.946795972183191,3.946795972183191,2.2792377289970545,3.8817699622571253,3.873074255289571,3.8745288010005656,3.9415818076696905,3.9889840465642745,14.571206881379116,14.502881331663213,11.853774224912376,14.262513693459963,12.46505427224704,12.63249769464871,-0.007768189646510568,2.0794415416798357,0.2261174107219567,1,0,0,1,1
2015-07-18,2015,7,18,3.9472416380896984,3.946795972183191,3.946795972183191,2.2792377289970545,3.8817699622571253,3.873074255289571,3.8745288010005656,3.9415818076696905,3.9889840465642745,14.33200741902031,13.733096854366726,13.534811617261042,13.422058226662129,13.63518078105914,12.022325861582331,0.0,0.0,0.2261174107219567,0,0,0,1,1
2015-07-19,2015,7,19,3.9472416380896984,3.946795972183191,3.946795972183191,2.2792377289970545,3.8817699622571253,3.873074255289571,3.8745288010005656,3.9415818076696905,3.9889840465642745,14.446032676222766,14.113211782415846,13.184084472697483,14.423473260828288,0.0,10.643195270637216,-0.04082199452025513,2.3978952727983707,0.2261174107219567,1,0,0,0,1
2015-07-20,2015,7,20,3.9529434566398436,3.952278685776643,3.952278685776643,2.2141741356499924,3.92395157629342,3.902982260775997,3.902982260775997,3.960813169597578,3.091042453358316,16.98543912600864,16.598498351138034,15.84871593520775,16.410494504388218,15.994175069038842,14.269710909368667,0.0,1.0986122886681098,0.21104783505235092,0,1,1,1,1
2015-07-21,2015,7,21,3.9586129486879758,3.95773150306017,3.95773150306017,2.144580843850797,3.9471970804358,3.9378856649538734,3.9464244321454784,3.960813169597578,4.624972813284271,14.643614027002306,14.374533649146816,13.199345573872238,14.54277236808053,12.068237909649024,10.721516159901222,0.10285738543970774,2.1972245773362196,0.21104783505235092,1,0,0,1,1
2015-07-22,2015,7,22,3.9642504787192934,3.9631547483054157,3.9631547483054157,2.069779630768099,3.931041011263908,3.9229629454664803,3.931041011263908,3.9512437185814275,3.9318256327243257,13.604651961631433,13.008435959292607,12.804162219386523,13.05225779422613,12.63535844149735,10.505365851235617,-0.051293294387550425,1.9459101490553132,0.21104783505235092,1,0,0,1,1
2015-07-23,2015,7,23,3.969856405089116,3.968548740536629,3.968548740536629,1.988927534139004,3.914819092730147,3.9011642620932703,3.901972669574645,3.9560398908449206,4.990432586778736,14.927851850422366,14.429850170626404,13.99201231670527,14.424258442351922,13.40244211764566,13.202518626437156,0.038578980603794784,2.9444389791664403,0.21104783505235092,1,0,0,1,1
2015-07-24,2015,7,24,3.975431080159571,3.973913793643276,3.973913793643276,1.900958761193047,3.920982746799618,3.901972669574645,3.908817874479198,3.9537405987800147,4.276666119016055,14.481398719916866,14.213556917080087,13.033108594223407,14.365727108281039,12.059321669407792,10.593883928098814,0.0,0.0,0.21104783505235092,0,0,0,1,1
2015-07-25,2015,7,25,3.975431080159571,3.973913793643276,3.973913793643276,1.900958761193047,3.920982746799618,3.901972669574645,3.908817874479198,3.9537405987800147,4.276666119016055,14.782601327334799,14.399379614605916,13.63796174110569,14.387089981649908,13.567533786362393,11.275214471831447,0.0,0.0,0.21104783505235092,0,0,0,1,1
2015-07-26,2015,7,26,3.975431080159571,3.973913793643276,3.973913793643276,1.900958761193047,3.920982746799618,3.901972669574645,3.908817874479198,3.9537405987800147,4.276666119016055,14.724828531361528,14.267476827075038,13.722551485539682,14.490721831501101,12.640146684182591,12.25236512164355,0.0,1.0986122886681098,0.21104783505235092,0,0,0,1,1
2015-07-27,2015,7,27,3.980974850432497,3.9792502164896457,3.9792502164896457,1.8044984950054848,3.940221659786825,3.9215772182329576,3.9249392306946924,3.955082494888593,4.68213122712422,16.954899487509966,16.457789639302355,16.017675889757943,16.45496007537813,15.79619735663773,14.423396306759635,0.17285226101851053,2.0794415416798357,0.2375309826430074,1,1,1,1,1
2015-07-28,2015,7,28,3.9864880566786813,3.9845583130215467,3.9845583130215467,1.6977305195797787,3.95718755738252,3.952588967174808,3.95718755738252,3.9529729917571004,2.70805020110221,14.554925513667335,14.397175140548924,12.63034885358599,14.325947778711576,11.866556781771502,12.56468791980988,0.1559348016207597,2.3978952727983707,0.2375309826430074,1,0,0,1,1
2015-07-29,2015,7,29,3.991971034063551,3.98983838237019,3.98983838237019,1.5781853689299958,3.996364153861897,3.955657042448207,3.955657042448207,3.962525987601253,4.454347296253507,14.323584955174885,13.953540164189503,13.150132332222249,14.301464719657279,0.0,10.501310270689753,0.0,0.6931471805599453,0.2375309826430074,0,0,0,0,1
2015-07-30,2015,7,30,3.997424112269443,3.99509071895334,3.99509071895334,1.442383827770934,3.986759351542163,3.9815490680767565,3.986759351542163,3.9623358193017353,2.3978952727983707,14.776661999804965,14.542576024393217,13.209836164927744,14.528739945361847,13.260621581035233,0.0,0.0,0.0,0.2375309826430074,0,0,0,1,0
2015-07-31,2015,7,31,4.002847615614556,4.000315612573824,4.000315612573824,1.2851982442485217,3.989724513091998,3.9871304779149512,3.989724513091998,3.9621456148313565,2.3978952727983707,14.737224106951556,14.589719974455999,12.75048225185211,14.51010898944999,12.730093823759907,12.060643665034686,-0.06453852113757118,0.6931471805599453,0.2375309826430074,1,0,0,1,1
2015-08-01,2015,8,1,4.002847615614556,4.000315612573824,4.000315612573824,1.2851982442485217,3.989724513091998,3.9871304779149512,3.989724513091998,3.9621456148313565,2.3978952727983707,14.440666892698975,14.361681752747993,11.862945753725828,14.101333980445844,12.671972889268105,12.296795090481035,0.0,0.0,0.2375309826430074,0,0,0,1,1
2015-08-02,2015,8,2,4.002847615614556,4.000315612573824,4.000315612573824,1.2851982442485217,3.989724513091998,3.9871304779149512,3.989724513091998,3.9621456148313565,2.3978952727983707,14.57633700641162,14.280095973916941,13.215290399743392,14.57633700641162,0.0,0.0,0.15415067982725825,1.3862943611198906,0.2375309826430074,1,0,0,0,0
2015-08-03,2015,8,3,4.008241863168689,4.005513348515485,4.005513348515485,1.0986122886681098,3.9749978045895347,3.9541241814467813,3.9646154555473165,3.9970991777832654,5.8944028342648505,16.72331945745843,16.683259764259077,13.485973258780518,16.492611804114922,15.143578723897978,0.0,0.22314355131420976,2.302585092994046,0.1818500170651405,1,1,1,1,0
2015-08-04,2015,8,4,3.996364153861897,3.9952606039982017,3.996364153861897,1.3862943611198906,3.9611940494345954,3.945070859474346,3.9594789465844413,4.001315112906908,5.135798437050262,13.888833509641463,13.405087593471963,12.930498975355672,13.598462056537779,11.463606010751528,12.07824706944445,0.0,0.0,0.1818500170651405,0,0,0,1,1
2015-08-05,2015,8,5,4.0163830207523885,4.009512626705403,4.009512626705403,3.2188758248682006,3.9685923569160404,3.9502817175452365,3.955082494888593,4.028382806544341,5.093750200806762,14.528975181319373,14.200638691238037,13.255580215061626,14.492478401078287,0.0,11.200264727018844,0.0,1.3862943611198906,0.1818500170651405,0,0,0,0,1
2015-08-06,2015,8,6,4.014760082879258,4.010177620835643,4.010177620835643,2.908720896564361,3.9926809084456005,3.9821086129948338,3.983226764434478,4.020698022053802,4.948759890378168,14.14126261755535,14.028391480185297,11.903856097470772,14.10883796672668,0.0,10.69628041012642,-0.11332868530700312,2.0794415416798357,0.1818500170651405,1,0,0,0,1
2015-08-07,2015,8,7,4.013134506796558,4.01084217304255,4.01084217304255,2.456735772821304,3.979681653901961,3.9627161197436642,3.9772487903458535,4.00277736869661,5.056245805348308,14.939445371680549,14.247772016124502,14.244822841706883,14.261110916037623,13.934751692743943,12.87100218431568,0.07706625445623164,2.70805020110221,0.1818500170651405,1,0,0,1,1
2015-08-08,2015,8,8,4.013134506796558,4.01084217304255,4.01084217304255,2.456735772821304,3.979681653901961,3.9627161197436642,3.9772487903458535,4.00277736869661,5.056245805348308,14.344581088762897,14.238461211005431,12.048810281932587,14.238880508746695,12.045057255738106,0.0,-0.10536051565782618,1.9459101490553132,0.1818500170651405,1,0,0,1,0
2015-08-09,2015,8,9,4.013134506796558,4.01084217304255,4.01084217304255,2.456735772821304,3.979681653901961,3.9627161197436642,3.9772487903458535,4.00277736869661,5.056245805348308,14.373749010379887,14.156225174381808,12.741513924779072,14.373749010379887,0.0,0.0,0.0,0.0,0.1818500170651405,0,0,0,0,0
2015-08-10,2015,8,10,4.011506283913096,4.011506283913096,4.011506283913096,1.6094379124341003,3.960813169597578,3.952204795060978,3.9579519373165457,3.9996675152801924,5.3981627015177525,16.565614220300255,16.42412096138907,14.540198913885526,16.37410896553891,14.60833835404608,13.155643882403773,0.22314355131420976,1.3862943611198906,0.16050798032272465,1,1,1,1,1
2015-08-11,2015,8,11,4.0328237055738505,4.008241863168689,4.008241863168689,2.3978952727983707,3.975936331171799,3.9589065913269965,3.965563772356176,3.992865393272247,5.402677381872279,14.405972929413194,13.871578509911151,13.524026827024144,14.012165466390847,12.72281832811656,12.437931317614831,0.08367247572411507,0.6931471805599453,0.16050798032272465,1,0,0,1,1
2015-08-12,2015,8,12,4.032646447751885,4.0204288792719325,4.0204288792719325,1.9459101490553132,3.9579519373165457,3.9435216724875173,3.9541241814467813,4.000949214622548,5.365976015021851,14.421842590098688,14.286847293853356,12.35259312355069,14.267838272107447,12.05569550527174,11.40368426251162,0.08367247572411507,0.6931471805599453,0.16050798032272465,1,0,0,1,1
2015-08-13,2015,8,13,4.032469158504013,4.032469158504013,4.032469158504013,1.0986122886681098,3.983413001514819,3.966511190712216,3.966511190712216,4.024279687773814,4.6913478822291435,14.345970892576325,14.124050458879847,12.731628450521132,14.123870416560756,12.732352718718337,0.0,0.04082199452025507,0.6931471805599453,0.16050798032272465,1,0,0,1,0
2015-08-14,2015,8,14,4.040943785494986,4.0239220979255546,4.040943785494986,1.9459101490553132,3.9887988442301956,3.9755610262321337,3.9824814690767076,4.029806041084529,5.1298987149230735,14.72696170913665,14.485780018282451,13.186590531947353,14.610233019260937,11.867805799560465,11.786798548187779,0.0,0.0,0.16050798032272465,0,0,0,1,1
2015-08-15,2015,8,15,4.040943785494986,4.0239220979255546,4.040943785494986,1.9459101490553132,3.9887988442301956,3.9755610262321337,3.9824814690767076,4.029806041084529,5.1298987149230735,14.2264969046112,13.900062949709586,12.948190702501538,14.2264969046112,0.0,0.0,0.0,0.0,0.16050798032272465,0,0,0,0,0
