Date,HIGH_x,LOW_x,OPEN_x,CLOSE_x,VOLUME_x,HIGH_y,LOW_y,OPEN_y,VOLUME_y,Overall Sentiment,flows_daily_total,china_daily_import,row_daily_import,aus_daily_export,brazil_daily_export,row_daily_export,polarity_avg_daily,article_count_daily,stocks_daily
2018-02-07,75.18,74.4,74.4,75.12,466.0,74.9,73.7,74.2,2268.0,Non-neutral,2667508.054,2260049.921,407458.13300000003,2028310.014,424811.61,214386.43,0.0900297619047618,3,0.30554000000000003
2018-02-08,75.7,74.8,75.3,75.64,692.0,75.1,74.06,75.0,3529.0,Neutral,1969794.898,1409864.703,559930.1950000001,1879870.636,0.0,89924.262,0.0,0,0.30554000000000003
2018-02-09,76.03,74.5,76.03,75.58,1454.0,75.72,74.3,74.8,5657.0,Neutral,1895105.732,1638984.905,256120.827,1895105.732,0.0,0.0,0.0,0,0.30554000000000003
2018-02-10,76.03,74.5,76.03,75.58,1454.0,75.72,74.3,74.8,5657.0,Neutral,2722477.3310000002,1908582.052,813895.279,2035640.219,7182.485,679654.627,0.0,0,0.30554000000000003
2018-02-11,76.03,74.5,76.03,75.58,1454.0,75.72,74.3,74.8,5657.0,Neutral,2238045.638,2154253.283,83792.355,1894875.638,343170.0,0.0,0.0,0,0.30554000000000003
2018-02-12,75.7,74.8,75.21,75.56,75.0,75.1,74.01,74.7,3034.0,Non-neutral,24233234.418,19709624.79,4523609.628,16261367.967,5649840.108,2322026.343,-0.0861111111111111,3,0.6093900000000001
2018-02-13,76.28,75.94,75.95,76.27,109.0,76.15,74.82,74.85,2573.0,Non-neutral,1660092.77,1610249.2859999998,49843.484,1610249.2859999998,0.0,49843.484,0.010046296296296291,9,0.6093900000000001
2018-02-14,77.0,76.63,76.85,77.01,81.0,76.78,75.83,75.88,5273.0,Non-neutral,1994436.811,1147204.945,847231.866,1431740.811,562696.0,0.0,0.05107634789452971,11,0.6093900000000001
2018-02-15,77.35,77.35,77.35,77.22,1.0,77.25,76.6,76.6,103.0,Non-neutral,2426514.076,1825308.145,601205.931,2232083.134,194430.942,0.0,0.021527777777777785,6,0.6093900000000001
2018-02-16,77.4,77.4,77.4,77.29,1.0,77.3,76.91499999999999,76.91499999999999,154.0,Non-neutral,1577317.173,747184.483,830132.69,1017562.3319999999,419555.087,140199.75400000002,-0.004132231404958673,11,0.6093900000000001
2018-02-17,77.4,77.4,77.4,77.29,1.0,77.3,76.91499999999999,76.91499999999999,154.0,Non-neutral,2081435.7989999999,1222107.576,859328.223,1571815.54,333407.952,176212.307,0.10420454545454545,10,0.6093900000000001
2018-02-18,77.4,77.4,77.4,77.29,1.0,77.3,76.91499999999999,76.91499999999999,154.0,Non-neutral,2371188.049,1195071.551,1176116.498,1662746.1,619783.75,88658.199,-0.019791666666666666,12,0.6093900000000001
2018-02-19,77.45,77.45,77.45,77.35,1.0,77.35,77.23,77.23,205.0,Non-neutral,20064426.174,13357819.575,6706606.598999999,16167402.351,3539389.86,357633.96300000005,-0.10571428571428572,7,0.56425
2018-02-20,77.6,77.26,77.5,77.46,51.0,77.81,77.4,77.4,1392.0,Non-neutral,2326003.076,1948157.427,377845.649,1600855.371,521389.72,203757.985,0.014956349206349223,12,0.56425
2018-02-21,77.53,77.12,77.47999999999999,77.55,96.0,77.64500000000001,76.965,77.34,2318.5,Non-neutral,1897289.119,1004181.317,893107.8019999999,1339260.119,558029.0,0.0,0.02636054421768707,7,0.56425
2018-02-22,77.46,76.98,77.46,77.18,141.0,77.48,76.53,77.28,3245.0,Non-neutral,2649312.859,1971543.586,677769.273,2005745.589,366041.075,277526.195,-0.016044372294372305,14,0.56425
2018-02-23,77.45,77.0,77.22,77.32,269.0,78.1,76.87,77.04,4467.0,Non-neutral,2128414.485,1854451.036,273963.449,1623145.914,339594.684,165673.887,0.012499999999999999,3,0.56425
2018-02-24,77.45,77.0,77.22,77.32,269.0,78.1,76.87,77.04,4467.0,Non-neutral,2795589.177,1939927.77,855661.407,2582651.112,163166.0,49772.065,0.008928571428571397,2,0.56425
2018-02-25,77.45,77.0,77.22,77.32,269.0,78.1,76.87,77.04,4467.0,Non-neutral,2292356.271,1536776.412,755579.8589999999,1543419.965,419579.06,329357.24600000004,0.028571428571428574,7,0.56425
2018-02-26,77.63,77.5,77.6,77.5,51.0,79.15,78.09,78.25,2730.0,Non-neutral,23156254.008,14288269.545,8867984.463,15054272.253,8101981.755,0.0,0.011363636363636364,11,0.5212128571428571
2018-02-27,77.5,77.5,77.5,77.48,4.0,78.82,77.69,78.78,2628.0,Non-neutral,2982414.076,2545802.218,436611.858,2387247.446,174371.972,420794.658,0.017337962962962968,12,0.5212128571428571
2018-02-28,77.46,77.46,77.46,77.46,18.0,78.5,77.83,78.5,2556.0,Non-neutral,2481482.908,2186946.808,294536.1,1749188.746,646792.027,85502.135,0.03760926573426575,13,0.5212128571428571
2018-03-01,78.4,77.62,78.4,78.3,301.0,77.4,76.58,76.9,1812.0,Non-neutral,1858173.811,1436378.811,421795.0,1509214.7820000001,256802.0,92157.029,-0.02801752645502645,18,0.5212128571428571
2018-03-02,78.25,74.91,78.25,76.96,1547.0,77.28,73.9,76.75,1947.0,Non-neutral,2378605.66,1747324.356,631281.304,1968714.505,172858.29,237032.865,0.03929054576376003,14,0.5212128571428571
2018-03-03,78.25,74.91,78.25,76.96,1547.0,77.28,73.9,76.75,1947.0,Non-neutral,1088956.65,988956.65,100000.0,915929.201,173027.449,0.0,0.11728395061728396,6,0.5212128571428571
2018-03-04,78.25,74.91,78.25,76.96,1547.0,77.28,73.9,76.75,1947.0,Non-neutral,2865706.664,1991906.292,873800.372,2592255.23,0.0,273451.434,0.09257954545454543,10,0.5212128571428571
2018-03-05,77.18,75.0,77.18,74.91,1569.0,76.16,73.08,76.16,6495.0,Non-neutral,21488289.984,17408494.683,4079795.301,12503217.69,5118116.778,3866955.516,-0.027129629629629625,15,0.47178
2018-03-06,75.81,69.36,72.75,75.22,2074.0,74.09,65.0,73.05,3386.0,Non-neutral,1651689.35,1441562.246,210127.104,1651689.35,0.0,0.0,0.07578070622188267,17,0.47178
2018-03-07,75.51,74.01,75.51,73.93,561.0,74.03,72.28,74.0,3732.0,Non-neutral,2666482.181,2084802.181,581680.0,2102965.181,563517.0,0.0,0.0629899505256648,14,0.47178
2018-03-08,74.24,69.36,72.88,72.71,1164.0,72.51,69.86,72.41,4382.0,Non-neutral,1588704.908,1282298.938,306405.97000000003,1423607.908,165097.0,0.0,-0.014814814814814812,9,0.47178
2018-03-09,72.63,71.18,72.6,71.77,1213.0,70.33,68.4,70.25,6472.0,Non-neutral,2632603.054,1569181.745,1063421.309,1942645.643,365073.33900000004,324884.07200000004,-0.019863980716253442,11,0.47178
2018-03-10,72.63,71.18,72.6,71.77,1213.0,70.33,68.4,70.25,6472.0,Non-neutral,2147291.444,1597173.11,550118.334,1944173.11,0.0,203118.334,-0.015,2,0.47178
2018-03-11,72.63,71.18,72.6,71.77,1213.0,70.33,68.4,70.25,6472.0,Non-neutral,2558330.5810000002,1737482.1400000001,820848.441,1605189.319,701204.959,251936.30299999999,-0.019047619047619074,7,0.47178
2018-03-12,71.53,70.56,71.53,71.2,565.0,69.2,67.73,69.14,4045.0,Non-neutral,24373737.756,18648078.201,5725659.555,22922109.756,1451628.0,0.0,-0.12756410256410255,13,0.5921685714285714
2018-03-13,71.28,71.01,71.28,71.23,169.0,68.75,68.0,68.28,4949.0,Non-neutral,2240221.973,1644599.257,595622.716,1904512.825,169031.0,166678.148,0.09438333333333335,25,0.5921685714285714
2018-03-14,72.75,71.2,71.2,72.11,478.0,70.42,68.24,68.65,4061.0,Non-neutral,1853133.31,1571652.31,281481.0,1509779.906,343353.404,0.0,-0.004055023923444981,19,0.5921685714285714
2018-03-15,72.58,72.38,72.38,72.49,201.0,70.56,69.72,70.56,3865.0,Non-neutral,2445955.313,2201147.637,244807.676,2019320.042,254615.0,172020.271,0.016555134680134684,18,0.5921685714285714
2018-03-16,72.15,71.85,71.88,71.8,103.0,69.95,68.1,69.86,3897.0,Non-neutral,1974717.204,1763698.919,211018.285,1486169.406,165406.0,323141.798,0.04458874458874459,12,0.5921685714285714
2018-03-17,72.15,71.85,71.88,71.8,103.0,69.95,68.1,69.86,3897.0,Neutral,1992598.724,1560612.861,431985.863,1618385.973,29454.739,344758.012,0.0,2,0.5921685714285714
2018-03-18,72.15,71.85,71.88,71.8,103.0,69.95,68.1,69.86,3897.0,Non-neutral,1427209.747,1043808.134,383401.613,866320.377,394232.0,166657.37,0.033035714285714286,7,0.5921685714285714
2018-03-19,70.95,70.44,70.95,70.49,132.0,68.05,65.4,68.05,3138.0,Non-neutral,19524320.037,14400844.695,5123475.342,11560378.005,7963942.032,0.0,-0.019093869093869096,13,0.3886442857142857
2018-03-20,70.43,70.43,70.43,70.46,44.0,66.1,64.85,65.85,2732.0,Non-neutral,3106641.412,2456679.8340000003,649961.578,2048753.582,802316.182,255571.648,0.060815951725042616,11,0.3886442857142857
2018-03-21,70.55000000000001,70.55000000000001,70.55000000000001,70.49,50.0,66.84,65.61,65.85,3775.0,Neutral,1243805.692,856136.255,387669.437,854695.486,168406.0,220704.206,0.0,4,0.3886442857142857
2018-03-22,70.67,70.67,70.67,70.87,5.0,67.7,66.29,66.59,3157.0,Neutral,1582401.65,1045021.89,537379.76,1022683.7,327798.0,231919.95,0.0,1,0.3886442857142857
2018-03-23,70.47,69.8,70.47,69.98,101.0,67.2,62.16,66.86,5519.0,Non-neutral,1274619.262,661994.49,612624.772,1274619.262,0.0,0.0,-0.1399999999999999,2,0.3886442857142857
2018-03-24,70.47,69.8,70.47,69.98,101.0,67.2,62.16,66.86,5519.0,Neutral,2852757.465,2072913.166,779844.299,1954171.861,727171.0,171414.604,0.0,0,0.3886442857142857
2018-03-25,70.47,69.8,70.47,69.98,101.0,67.2,62.16,66.86,5519.0,Neutral,2393898.097,1654430.7550000001,739467.342,2223083.097,170815.0,0.0,0.0,0,0.3886442857142857
2018-03-26,70.27,69.875,70.21000000000001,69.89,115.5,64.47,62.55,63.78,4951.0,Neutral,21129138.009,14735449.44,6393688.569,13641880.806,3947861.88,3539395.323,0.0,2,0.5525828571428572
2018-03-27,70.07,69.95,69.95,69.91,130.0,64.87,62.81,62.81,3509.0,Neutral,2950837.221,2136531.922,814305.299,2796602.965,0.0,154234.256,0.0,4,0.5525828571428572
2018-03-28,69.85,69.8,69.8,69.75,78.0,64.33,62.44,64.21,2746.0,Neutral,2191892.924,1830549.991,361342.93299999996,1584357.876,387152.94299999997,220382.10499999998,0.0,3,0.5525828571428572
2018-03-29,69.78,69.69,69.75,69.7,119.0,64.55,63.07,63.32,2017.0,Non-neutral,2184872.557,1786904.919,397967.63800000004,1674470.592,332213.0,178188.96500000003,0.020138888888888866,3,0.5525828571428572
2018-03-30,65.61,61.07,61.07,67.7,475.0,65.18,63.84,65.18,438.0,Non-neutral,2488673.008,1846686.297,641986.711,2084492.618,175088.468,229091.922,0.09090909090909087,3,0.5525828571428572
2018-03-31,65.61,61.07,61.07,67.7,475.0,65.18,63.84,65.18,438.0,Neutral,1904026.9070000001,1477088.804,426938.103,1704435.9070000001,199591.0,0.0,0.0,0,0.5525828571428572
2018-04-01,65.61,61.07,61.07,67.7,475.0,65.18,63.84,65.18,438.0,Neutral,2142090.873,1665066.35,477024.523,2098881.113,0.0,43209.76,0.0,0,0.5525828571428572
2018-04-02,66.8,65.55,66.25,65.7,1449.0,66.55,65.11,66.55,1973.0,Neutral,14282538.471,10664002.818,3618535.653,14282538.471,0.0,0.0,0.0,0,0.29368857142857147
2018-04-03,66.12,64.16,66.1,64.31,396.0,65.6,63.55,64.4,2801.0,Neutral,2258896.332,1928287.1269999999,330609.205,1835927.066,0.0,422969.266,0.0,2,0.29368857142857147
2018-04-04,64.87,62.6,64.87,62.69,826.0,64.26,62.2,64.26,2558.0,Non-neutral,2326161.182,1945283.721,380877.461,2272497.053,0.0,53664.129,0.058095238095238054,7,0.29368857142857147
2018-04-05,62.8,62.61,62.61,62.74,4.0,62.51,62.28,62.28,62.0,Neutral,1501560.729,1265700.091,235860.638,1333207.758,151972.0,16380.971000000001,0.0,0,0.29368857142857147
2018-04-06,63.44,62.805,62.835,63.54,459.0,63.62,62.9,63.62,91.0,Neutral,2532397.214,2278975.323,253421.891,2532397.214,0.0,0.0,0.0,0,0.29368857142857147
2018-04-07,63.44,62.805,62.835,63.54,459.0,63.62,62.9,63.62,91.0,Neutral,2075839.537,1443697.494,632142.0430000001,1269088.75,566366.0,240384.78699999998,0.0,0,0.29368857142857147
2018-04-08,63.44,62.805,62.835,63.54,459.0,63.62,62.9,63.62,91.0,Neutral,2642730.701,1876192.692,766538.009,2232633.631,166808.0,243289.06999999998,0.0,0,0.29368857142857147
2018-04-09,64.08,63.0,63.06,64.14,914.0,64.1,62.47,62.69,2328.0,Neutral,16718123.862,11124068.121,5594055.741,11213805.095999999,3555927.0,1948391.7659999998,0.0,2,0.4292371428571428
2018-04-10,65.34,64.44,64.57,65.0,1406.0,65.31,63.5,64.2,3178.0,Neutral,2871350.327,2000205.104,871145.223,2226976.627,384216.0,260157.69999999998,0.0,1,0.4292371428571428
2018-04-11,66.0,64.5,66.0,64.45,683.0,66.02,64.01,65.12,2687.0,Non-neutral,1853067.57,1526395.006,326672.564,1695814.698,0.0,157252.872,0.012500000000000053,2,0.4292371428571428
2018-04-12,64.96,64.4,64.89,64.36,358.0,65.22,63.46,64.4,2543.0,Non-neutral,1999799.185,1605067.506,394731.679,1842239.185,157560.0,0.0,-0.1944444444444444,1,0.4292371428571428
2018-04-13,65.14,64.5,64.51,65.05,401.0,65.42,64.01,64.05,4230.0,Non-neutral,2508321.549,1416265.171,1092056.378,1571078.727,877919.979,59322.843,-0.08666666666666664,5,0.4292371428571428
2018-04-14,65.14,64.5,64.51,65.05,401.0,65.42,64.01,64.05,4230.0,Neutral,2763361.138,2433750.013,329611.125,2219295.608,368365.756,175699.774,0.0,0,0.4292371428571428
2018-04-15,65.14,64.5,64.51,65.05,401.0,65.42,64.01,64.05,4230.0,Neutral,2521365.437,1603592.081,917773.3559999999,1596380.208,685631.372,239353.857,0.0,0,0.4292371428571428
2018-04-16,64.68,63.4,64.68,64.0,207.0,65.66,63.3,65.45,2784.0,Neutral,20164814.505,15309742.905,4855071.6,13461710.841,6237519.102,465584.56200000003,0.0,1,0.4090371428571428
2018-04-17,64.45,64.15,64.15,64.31,308.0,64.8,63.6,63.99,4059.0,Non-neutral,1517553.026,1279924.026,237629.0,1343514.511,0.0,174038.515,0.0488888888888889,5,0.4090371428571428
2018-04-18,65.15,65.1,65.1,65.15,298.0,66.25,64.78,64.78,3165.0,Non-neutral,1415343.953,1371912.379,43431.574,1200533.746,0.0,214810.207,0.09444444444444443,6,0.4090371428571428
2018-04-19,66.02,65.89,65.9,66.02,526.0,68.95,66.3,66.78,6609.0,Neutral,2201227.157,1237428.868,963798.289,1514709.868,459614.0,226903.28900000002,0.0,0,0.4090371428571428
2018-04-20,65.8,65.42,65.8,65.54,292.0,69.64,66.5,69.56,2568.0,Non-neutral,2380421.885,1741678.829,638743.056,1825158.3159999999,161629.0,393634.56899999996,-0.075,2,0.4090371428571428
2018-04-21,65.8,65.42,65.8,65.54,292.0,69.64,66.5,69.56,2568.0,Neutral,2924041.724,2247618.135,676423.5889999999,2154125.08,596622.819,173293.825,0.0,0,0.4090371428571428
2018-04-22,65.8,65.42,65.8,65.54,292.0,69.64,66.5,69.56,2568.0,Neutral,2722976.81,1651565.06,1071411.75,1761394.541,910773.5430000001,50808.726,0.0,0,0.4090371428571428
2018-04-23,65.78,65.59,65.78,65.77,182.0,69.2,66.74,67.01,3235.0,Neutral,28288223.046,20453954.895,7834268.151000001,25124129.622,1494828.0,1669265.4239999999,0.0,0,0.6288
2018-04-24,65.76,65.76,65.76,65.75,72.0,68.62,67.4,67.8,2253.0,Non-neutral,1979376.614,1813149.563,166227.051,1397607.049,422602.0,159167.565,-0.2263888888888889,6,0.6288
2018-04-25,65.35,65.35,65.35,65.39,31.0,68.27,66.79,67.7,3299.0,Non-neutral,3110527.361,2197331.575,913195.786,2450286.81,348194.48699999996,312046.064,-0.1,2,0.6288
2018-04-26,65.38499999999999,65.38499999999999,65.38499999999999,65.35,20.0,68.33,66.5,66.95,2853.0,Non-neutral,2307573.75,1370016.6909999999,937557.059,1575805.517,731768.233,0.0,0.16666666666666666,3,0.6288
2018-04-27,65.42,65.42,65.42,65.37,5.0,67.2,65.23,66.3,3272.0,Non-neutral,2159627.264,1800848.9849999999,358778.279,1897229.332,262397.93200000003,0.0,-0.1148148148148148,3,0.6288
2018-04-28,65.42,65.42,65.42,65.37,5.0,67.2,65.23,66.3,3272.0,Neutral,2828576.804,2374196.359,454380.445,2201091.359,564060.0,63425.445,0.0,0,0.6288
2018-04-29,65.42,65.42,65.42,65.37,5.0,67.2,65.23,66.3,3272.0,Neutral,2914106.303,2161659.001,752447.302,2169770.08,540969.012,203367.211,0.0,0,0.6288
2018-04-30,65.6,65.6,65.6,65.27,3.0,66.34,65.24,66.22,11.0,Neutral,21154010.886,19176020.289,1977990.5969999998,15913157.148,3305193.156,1935660.582,0.0,1,0.45454285714285714
2018-05-01,65.78,65.78,65.78,65.66,1.0,66.0,65.53,65.53,2.0,Neutral,2908777.426,1630469.63,1278307.7959999999,2239136.381,503553.01,166088.035,0.0,0,0.45454285714285714
2018-05-02,67.39,66.02,66.47,67.08,1185.0,67.2,65.86,66.23,1882.0,Non-neutral,2480852.0609999998,1804546.534,676305.527,2062822.413,203183.47,214846.17799999999,-0.18333333333333335,4,0.45454285714285714
2018-05-03,67.7,66.96,67.5,67.03,1572.0,67.64,66.8,67.48,2885.0,Non-neutral,2511725.711,2039350.037,472375.674,1671212.616,608245.15,232267.945,-0.0152777777777778,3,0.45454285714285714
2018-05-04,67.5,66.48,67.15,67.05,1106.0,67.5,66.47,67.14,1732.0,Non-neutral,2311062.205,1793248.3909999998,517813.814,1549576.807,437619.763,323865.635,-0.0015625000000000248,4,0.45454285714285714
2018-05-05,67.5,66.48,67.15,67.05,1106.0,67.5,66.47,67.14,1732.0,Neutral,2148066.247,1437263.849,710802.398,2033788.974,88000.0,26277.273,0.0,0,0.45454285714285714
2018-05-06,67.5,66.48,67.15,67.05,1106.0,67.5,66.47,67.14,1732.0,Neutral,2051453.851,1720519.437,330934.414,1703377.727,110000.0,238076.12399999998,0.0,0,0.45454285714285714
2018-05-07,67.42,66.3,66.63,68.27,1277.0,67.5,66.12,66.65,3819.0,Non-neutral,23659585.587,16823252.241,6836333.346,21338783.073,2320802.514,0.0,0.1178571428571428,1,0.6059185714285714
2018-05-08,67.42,66.96,66.96,67.08,412.0,67.5,66.66,66.75,1876.0,Non-neutral,2042880.122,1613329.0760000001,429551.046,1617196.724,164300.0,261383.398,-0.042222222222222196,6,0.6059185714285714
2018-05-09,66.98,66.0,66.75,65.98,922.0,67.07,65.75,66.76,2761.0,Non-neutral,3039752.618,2139552.783,900199.835,2313125.664,726626.954,0.0,0.0681818181818181,2,0.6059185714285714
2018-05-10,66.5,65.84,66.09,66.4,234.0,66.7,65.75,66.12,1643.0,Non-neutral,2116544.592,1466337.786,650206.806,1687470.493,304695.946,124378.15299999999,0.1555555555555555,1,0.6059185714285714
2018-05-11,67.61,66.86,66.86,67.21,837.0,67.84,66.23,66.55,3189.0,Neutral,1862727.416,1460745.587,401981.829,1820538.251,0.0,42189.165,0.0,0,0.6059185714285714
2018-05-12,67.61,66.86,66.86,67.21,837.0,67.84,66.23,66.55,3189.0,Neutral,2457126.559,1436817.403,1020309.156,1809130.5590000001,647996.0,0.0,0.0,0,0.6059185714285714
2018-05-13,67.61,66.86,66.86,67.21,837.0,67.84,66.23,66.55,3189.0,Neutral,1882324.258,1340521.335,541802.923,1537837.485,171436.964,173049.809,0.0,0,0.6059185714285714
2018-05-14,67.96,67.5,67.5,67.91,285.0,68.25,67.45,67.53,1284.0,Non-neutral,16843798.035,13486528.035,3357270.0,15376528.035,1467270.0,0.0,0.0583333333333333,2,0.4039457142857143
2018-05-15,68.2,67.3,68.0,67.62,668.0,68.68,67.33,68.35,3277.0,Non-neutral,2661834.678,2279545.441,382289.237,2403031.678,258803.0,0.0,0.0373579545454545,2,0.4039457142857143
2018-05-16,67.5,67.5,67.5,67.55,369.0,68.12,67.35,67.44,1782.0,Neutral,2369905.469,1774166.882,595738.5869999999,1772035.544,425558.0,172311.925,0.0,0,0.4039457142857143
2018-05-17,67.5,67.3,67.3,67.33,606.0,67.9,67.19,67.76,3808.0,Neutral,1452380.344,1452380.344,0.0,1102207.296,0.0,350173.048,0.0,0,0.4039457142857143
2018-05-18,66.875,66.715,66.715,67.0,766.0,67.84,66.0,67.8,2951.0,Neutral,1031118.316,1031118.316,0.0,802529.566,228588.75,0.0,0.0,0,0.4039457142857143
2018-05-19,66.875,66.715,66.715,67.0,766.0,67.84,66.0,67.8,2951.0,Non-neutral,2550085.342,1920076.073,630009.269,1827015.598,723069.744,0.0,-0.2,1,0.4039457142857143
2018-05-20,66.875,66.715,66.715,67.0,766.0,67.84,66.0,67.8,2951.0,Neutral,2190144.396,1510866.134,679278.262,1842815.027,0.0,347329.369,0.0,0,0.4039457142857143
2018-05-21,66.25,66.13,66.13,66.2,1197.0,66.47,65.03,66.4,5123.0,Non-neutral,17071145.595,14704916.616,2366228.979,17071145.595,0.0,0.0,0.0681818181818181,1,0.43026857142857144
2018-05-22,65.9,65.9,65.9,65.93,538.0,65.45,64.1,65.3,3843.0,Non-neutral,2778232.488,2590848.44,187384.048,1879390.256,452531.53099999996,446310.701,0.0888888888888888,2,0.43026857142857144
2018-05-23,65.975,65.975,65.975,65.81,331.0,64.72,63.66,64.37,3674.0,Non-neutral,1759086.305,1330992.126,428094.179,1698151.891,0.0,60934.414,-0.028437500000000025,4,0.43026857142857144
2018-05-24,66.05,66.05,66.05,66.02,316.0,64.65,63.66,63.88,3456.0,Neutral,3405417.5810000002,2466046.324,939371.257,2923952.188,261296.012,220169.38100000002,0.0,0,0.43026857142857144
2018-05-25,66.36,65.9,66.36,65.98,226.0,65.15,63.55,64.53,2929.0,Non-neutral,2524031.905,1554004.501,970027.404,1591971.884,718689.634,213370.387,-0.0625,1,0.43026857142857144
2018-05-26,66.36,65.9,66.36,65.98,226.0,65.15,63.55,64.53,2929.0,Neutral,2580358.691,1764528.99,815829.701,2148558.534,230011.278,201788.879,0.0,0,0.43026857142857144
2018-05-27,66.36,65.9,66.36,65.98,226.0,65.15,63.55,64.53,2929.0,Non-neutral,2624728.793,1827127.575,797601.218,1652565.055,562181.0,409982.738,0.022727272727272697,3,0.43026857142857144
2018-05-28,65.9,65.9,65.9,65.9,10.0,64.6,63.41,63.42,2114.0,Neutral,37330696.809,21829841.163,15500855.646,23883014.682,11923202.385,1524479.742,0.0,0,0.5930971428571429
2018-05-29,65.99,65.52,65.79,66.45,9.0,64.86,63.3,63.7,1507.0,Non-neutral,2864086.897,1892939.598,971147.299,2262396.261,335692.346,265998.29000000004,0.049999999999999996,3,0.5930971428571429
2018-05-30,65.55,65.55,65.55,65.83,1.0,64.95,63.37,64.95,1338.0,Neutral,2533450.932,1837637.677,695813.255,2022554.884,343991.38300000003,166904.66499999998,0.0,0,0.5930971428571429
2018-05-31,65.445,64.82499999999999,65.275,65.95,769.5,64.86,63.98,63.98,1044.0,Neutral,2211021.397,1755715.0690000001,455306.32800000004,1438147.756,558999.4010000001,213874.24000000002,0.0,1,0.5930971428571429
2018-06-01,65.34,64.1,65.0,64.49,1538.0,65.24,64.03,64.9,2181.0,Neutral,3146085.692,2117454.852,1028630.84,2245334.692,730016.921,170734.079,0.0,0,0.5930971428571429
2018-06-02,65.34,64.1,65.0,64.49,1538.0,65.24,64.03,64.9,2181.0,Neutral,1978504.475,1057733.462,920771.013,1613842.949,364661.526,0.0,0.0,1,0.5930971428571429
2018-06-03,65.34,64.1,65.0,64.49,1538.0,65.24,64.03,64.9,2181.0,Neutral,2498099.366,2152028.233,346071.13300000003,1738337.371,421828.0,337933.995,0.0,0,0.5930971428571429
2018-06-04,64.91,64.03,64.69,64.18,432.0,64.85,63.95,64.33,2146.0,Neutral,23278783.23,19010902.563,4267880.667,16837143.831,3528072.0,2913567.3989999997,0.0,0,0.49462285714285714
2018-06-05,64.91,64.1,64.2,64.85,1641.0,64.95,64.02,64.19,3086.0,Non-neutral,2680178.969,2279124.963,401054.006,2471120.231,0.0,209058.738,0.15,1,0.49462285714285714
2018-06-06,65.44,64.9,65.21,65.21,1052.0,65.77,64.85,64.98,2408.0,Non-neutral,1526782.526,1218613.896,308168.63,1181860.881,252634.0,92287.645,-0.08,2,0.49462285714285714
2018-06-07,66.06,65.0,65.37,65.35,842.0,66.21,65.19,65.4,2818.0,Non-neutral,2219615.392,1604132.107,615483.285,1653439.196,566176.196,0.0,0.0031746031746031655,3,0.49462285714285714
2018-06-08,65.27,64.81,65.27,64.98,506.0,65.5,64.78,65.32,2076.0,Non-neutral,2563579.8170000003,1941853.604,621726.213,1841524.9810000001,242924.328,479130.50800000003,0.07569444444444443,8,0.49462285714285714
2018-06-09,65.27,64.81,65.27,64.98,506.0,65.5,64.78,65.32,2076.0,Non-neutral,2071006.64,1830560.837,240445.803,1951560.837,0.0,119445.803,-0.0212121212121212,1,0.49462285714285714
2018-06-10,65.27,64.81,65.27,64.98,506.0,65.5,64.78,65.32,2076.0,Neutral,2492620.995,1526313.049,966307.946,2135447.063,357173.93200000003,0.0,0.0,0,0.49462285714285714
2018-06-11,65.55,65.4,65.4,65.48,71.0,65.6,64.71,64.95,617.0,Neutral,18593481.564,15158284.92,3435196.644,14728602.564,3864879.0,0.0,0.0,1,0.3584
2018-06-12,65.85,65.03,65.17,65.74,863.0,66.1,65.03,65.55,2076.0,Non-neutral,2437308.188,1830624.867,606683.321,2437308.188,0.0,0.0,0.25,2,0.3584
2018-06-13,65.84,65.45,65.45,65.66,566.0,65.95,65.34,65.78,1300.0,Non-neutral,2475471.451,2404979.38,70492.071,1858694.816,418561.001,198215.634,-0.15833333333333333,3,0.3584
2018-06-14,66.1,65.75,65.78,65.89,203.0,66.34,65.75,65.84,1305.0,Non-neutral,2345567.79,951179.338,1394388.452,1276408.066,732563.642,336596.082,0.11503968253968251,5,0.3584
2018-06-15,65.99,65.25,65.99,65.54,50.0,66.4,65.55,65.95,1446.0,Non-neutral,2104966.757,1725186.92,379779.837,1554062.026,379779.837,171124.894,0.2121212121212121,1,0.3584
2018-06-16,65.99,65.25,65.99,65.54,50.0,66.4,65.55,65.95,1446.0,Neutral,1532690.2959999999,1473005.585,59684.711,1227901.585,245104.0,59684.711,0.0,0,0.3584
2018-06-17,65.99,65.25,65.99,65.54,50.0,66.4,65.55,65.95,1446.0,Neutral,3086505.658,1674699.001,1411806.657,2332104.658,754401.0,0.0,0.0,0,0.3584
2018-06-18,65.25,65.25,65.25,65.33,22.0,65.68,65.55,65.68,72.0,Non-neutral,14248876.446,12731314.446,1517562.0,12731314.446,1517562.0,0.0,-0.05555555555555553,3,0.3115
2018-06-19,66.18,64.5,65.42,64.68,1086.0,65.66,63.53,65.57,3524.0,Non-neutral,2546593.854,2209850.744,336743.11,2216815.832,0.0,329778.022,-0.0083333333333333,2,0.3115
2018-06-20,64.84,64.84,64.84,64.81,79.0,64.4,63.85,63.96,1735.0,Non-neutral,3113420.4390000002,2555420.4390000002,558000.0,2689631.5130000003,254622.0,169166.926,-0.0625,4,0.3115
2018-06-21,65.0,64.66,64.66,64.7,136.0,64.81,63.79,64.6,1491.0,Neutral,2664449.043,2040712.619,623736.424,2175754.602,289506.0,199188.441,0.0,0,0.3115
